community_name,room_area,room_decoration,room_direction,room_floor,room_location,room_type,room_year,title,unti_price
南方花园枫彩园,38,简装,北,中楼层/共15层,江宁,1室1厅,2006年建/板楼,电梯房 中等楼层 单室套 精装 拎包入住,27111

石头城,58,精装,南 北,高楼层/共5层,鼓楼,2室1厅,1995年建/板塔结合,满五年唯一 双南户型 业主诚心出售,30859

天地新城天柱座,43,平层/其他,西,中楼层/共18层,江宁,1室1厅,2006年建/板塔结合,天地新城天柱座 朝西精装修 南站商圈 业主十分诚心,23063

紫气钟山,58,精装,南 西,中楼层/共6层,玄武,2室1厅,2008年建/塔楼,4号线 房龄新刚需小两房 业主诚售 采光佳,33107

天泰青城苑,46,平层/其他,北,高楼层/共27层,江宁,1室1厅,2012年建/板楼,户型方正 采光充足 小区环境安静舒适,25741

天泰青城苑,44,其他,东,中楼层/共32层,江宁,1室1厅,2012年建/板楼,全明户型 地铁口 满两年 精装修 朝东采光充足,29025

宁工新寓二村,54,平层/其他,南 北,中楼层/共7层,鼓楼,2室1厅,2000年建/板楼,宁工二村  满五  中间楼层  精装地铁2房  有钥匙,39838

合家春天,65,平层/其他,南 北,高楼层/共6层,江宁,3室1厅,2009年建/板塔结合,合家春天 小三房 南北通透 满两年 户型方正,26745

营苑新寓,77,平层/简装,南 北,中楼层/共7层,玄武,3室1厅,1996年建/板塔结合,双南一北 业主诚心 采光充足 配套齐全,24177

托乐嘉睦邻居,122,平层/精装,南,高楼层/共11层,江宁,3室2厅,未知年建/板楼,托乐嘉睦邻居居家装修三房 楼层好 带电梯 生活方便,29544

东郊小镇第二街区,82,平层/其他,南 北,中楼层/共6层,江宁,2室2厅,2007年建/板塔结合,边户中间楼层 户型方正 居家装修 南北通透,20047

湖心花园,79,平层/其他,南 北,中楼层/共7层,建邺,2室1厅,1999年建/板楼,湖心花园  2000年商品房水西门中间楼层，双卧朝南,33150

大华锦绣华城榴美颂,132,平层/毛坯,南 北,中楼层/共11层,浦口,3室2厅,2010年建/板楼,榴美颂 南北通透 八角餐厅户型 免增值税费 楼层好,22997

翠屏国际金榕苑,132,错层/其他,东南 西北,低楼层/共6层,江宁,3室2厅,2006年建/板楼,金榕苑大三房 户型方正 满五唯一 采光充足 居家装修,26504

丁家桥,76,平层/精装,东,高楼层/共7层,鼓楼,2室2厅,2000年建/板楼,两室两厅 采光好 湖南路山西路 交通便利,28717

营苑东村,81,平层/简装,南 北,高楼层/共7层,玄武,3室1厅,1999年建/板楼,居家三房 东边户 采光无遮挡 满五唯一 房主诚售,25698

天坛新村,58,平层/简装,南 北,中楼层/共7层,秦淮,2室1厅,1990年建/板塔结合,海福巷 中间楼层 全明户型 不临街 小区出新过,26330

鸿意星城,111,精装,南 北,低楼层/共10层,秦淮,3室2厅,2007年建/板楼,小区环境好 南北通透 一楼有地下室,28672

邓府山村,64,平层/精装,南,高楼层/共7层,雨花台,3室1厅,1991年建/板塔结合,满五年 只有一套房 小三房 精装修 采光充足,27499

火瓦巷,60,简装,南 北,高楼层/共6层,秦淮,2室1厅,1985年建/板楼,火瓦巷 双南户型 南北通透 采光好 不临街 有门禁,49286

市政天元城,118,平层/精装,南 北,低楼层/共11层,江宁,3室2厅,2007年建/板楼,精装三房 户型方正 满五年 有车位 无户口占用,26119

东渡新锐大厦,70,复式/精装,东北,中楼层/共22层,建邺,2室2厅,2005年建/板楼,东渡新锐大厦 新城* 满五年 有钥匙方便看房,43535

花神美境,147,精装,南 北,低楼层/共6层,雨花台,4室2厅,2005年建/板楼,小区中间 赠送12平米的地下室 前面没有遮挡，采光很好,29516

新金贸花园,148,精装,南 北,中楼层/共7层,鼓楼,4室2厅,2004年建/板楼,新金贸花园三开间朝南户型方正采光好小区中间位置,38478

文体西村,53,简装,南,中楼层/共7层,建邺,2室1厅,1985年建/板塔结合,莫愁湖公园 双卧朝南 满五年 中间楼层 配套成熟,32992

武夷绿洲赏桂苑,139,精装,南 北,中楼层/共6层,江宁,3室2厅,2005年建/板楼,武夷绿洲赏桂苑 3室2厅 340万,24421

安泰村,76,简装,南 北,高楼层/共6层,建邺,2室2厅,1996年建/板楼,满5年 名下只有一套 楼层佳 采光好,29863

卢龙山庄,149,平层/精装,南 北,中楼层/共23层,鼓楼,3室2厅,2007年建/板塔结合,满五年  全明格局 阳台可看阅江楼景观,33958

碧水湾西园,123,平层/精装,南 北,中楼层/共6层,江宁,3室2厅,2001年建/板楼,碧水湾西园大三房 保养好 户型好 楼层佳 交通方便,24379

峨嵋岭19号,90,平层/精装,南 北,中楼层/共6层,鼓楼,3室2厅,1999年建/板塔结合,峨嵋岭19号 满五年唯一 南北通透 采光充足 大三房,81899

苏宁乐瑰园,79,平层/精装,东 南,中楼层/共8层,鼓楼,3室1厅,1999年建/板楼,满五年商品房 小区出新 出行方便 业主诚售,43904

樱驼花园永康园,61,平层/精装,南 北,中楼层/共6层,玄武,2室1厅,1992年建/板楼,满五年 南北通透 错双南 采光好 拎包入住 环境好,27532

良城美景家园,89,平层/精装,南,中楼层/共11层,秦淮,2室2厅,2005年建/板楼,大明路 电梯两房 双南 看房方便 有产权车位可一起出售,33397

广东路1至25号,53,精装,东 西,高楼层/共7层,鼓楼,2室1厅,1992年建/板塔结合,三牌楼大街 广东路小区 精装修两房 不占用 明厨明卫,35372

三九五九巷,66,平层/精装,南 北,中楼层/共7层,建邺,3室1厅,1996年建/板塔结合,南湖 三九五九巷 中间楼层三房 满五年 户型方正,28693

万达新村,79,跃层/精装,南 北,高楼层/共7层,玄武,3室1厅,2000年建/板楼,满两年 石林百货 户型方正 采光好 精装复式三房,25677

阳光聚宝山庄,110,平层/精装,南 北,高楼层/共11层,玄武,2室1厅,2007年建/板塔结合,玄武 聚宝山庄 高楼层 电梯 小三房 地铁4号线 配套全,30567

经纬城市花园小区,135,平层/精装,南 北,中楼层/共7层,江宁,4室2厅,2003年建/板塔结合,适合改善人群 南北通透东边户 装修布局设计都很用心,22798

五台山,65,平层/简装,南 北,中楼层/共5层,鼓楼,3室1厅,1990年建/板楼,上海路 五台山小区 双南一北 中间层 采光好 居家装修,51696

奥体新城翠杉园,148,平层/精装,南 北,中楼层/共11层,建邺,3室2厅,2007年建/板楼,奥体新城翠杉园 精装通透大三房 带地暖 无遮挡,51090

扇骨营35号院,52,平层/精装,南 北,低楼层/共7层,秦淮,2室1厅,1998年建/板塔结合,98年 房龄新 南北通透 生活方便舒适 交通便利,34241

钟山晶典苑,121,平层/精装,南 北,中楼层/共16层,栖霞,3室2厅,2010年建/板塔结合,免增值税免个税 双地铁楼层好，采光好，配套设施好,31045

海润枫景家园,98,平层/精装,南 北,中楼层/共11层,浦口,3室1厅,2007年建/板塔结合,经典三房 采光充足 视野开阔 交通便利 出行便利,18657

梅花山庄园中苑,156,平层/精装,南 北,低楼层/共7层,秦淮,4室2厅,1999年建/板楼,大平层 中间位置 精装 仁恒物业  月牙湖畔 南北通透,34214

锁金二村,58,平层/精装,南 北,高楼层/共6层,玄武,2室1厅,1984年建/板塔结合,锁金村 双卧朝南 双地铁 楼层好 采光好,29751

江岸水城,100,精装,南 北,高楼层/共9层,浦口,2室2厅,2008年建/板楼,满五唯一 精装修大两房 采光充足,18789

积善新寓睦和园,101,简装,南 北,高楼层/共6层,建邺,4室2厅,2003年建/板塔结合,满五年唯一 跃层 视野开阔 南北户型 通透好 交通便利,28580

港龙园,93,精装,南 北,低楼层/共6层,鼓楼,3室1厅,1996年建/板楼,秦淮河畔 精装修三房 南北通透 环境优美 有固定车位,38664

新天地花园,59,精装,南 北,高楼层/共6层,秦淮,2室1厅,1999年建/板楼,天地花园 带阁楼和地下室 采光佳 拎包入住,29045

宁工新寓二村,66,简装,南 北,低楼层/共7层,鼓楼,2室2厅,1998年建/板楼,双南 厨卫朝北 二村经典通透户型 业主诚心出售,35774

清溪路5号,39,平层/简装,南,低楼层/共6层,玄武,1室1厅,未知年建/暂无数据,后宰门 清溪路 一楼带院子 采光无遮挡,30121

高教新村,78,简装,西南,高楼层/共28层,鼓楼,2室1厅,1998年建/塔楼,高教新村 电梯大两房 居家装修,34607

水月秦淮,93,平层/精装,南 北,中楼层/共18层,江宁,2室2厅,2007年建/塔楼,水月秦淮  满两年 采光充足 楼层好,24526

万科金色里程,89,平层/精装,南,低楼层/共18层,雨花台,2室2厅,2010年建/板塔结合,地铁口 万科平层 三开间朝南 配套完善 业主诚心出售,34186

大华锦绣华城榴美颂,97,精装,南 北,中楼层/共11层,浦口,2室2厅,2010年建/板楼,榴美颂 南北通透居家两房 楼层适中 配套完善 交通便利,23974

金碧花园,103,平层/简装,南 北,中楼层/共7层,鼓楼,3室1厅,1998年建/板塔结合,五塘小市商圈 金碧花园 边户三房 中楼层 通透采光好,23720

王府园小区,74,平层/简装,南 北,高楼层/共7层,秦淮,3室1厅,1990年建/板楼,视野开阔 厨卫全明 采光好 夫子庙地铁 太平南路,38001

兆园,50,平层/毛坯,南 北,中楼层/共7层,建邺,2室1厅,1995年建/板楼,此房满五年，茶南大街，河西万达金鹰，南北通透，急售,32432

庆园,95,平层/其他,南 北,中楼层/共6层,建邺,2室2厅,2004年建/板楼,2004年商品房 两室朝南 中间楼层 采光好 满五年,32888

馨怡园,118,精装,南 北,中楼层/共17层,栖霞,4室2厅,2007年建/塔楼,四房 南北通透 精装修 地铁口 小区环境优美,29847

名嘉佳园小区,142,精装,南 北,低楼层/共10层,江宁,3室2厅,2006年建/板楼,江宁区 名嘉佳园 三室两厅 可以拎包注,24899

水月秦淮,136,简装,南 北,高楼层/共18层,江宁,4室1厅,2009年建/塔楼,十里秦淮 满五年 精装修 无增值税 视野开阔 温馨居家,23495

育才公寓,82,跃层/其他,南 北,高楼层/共6层,鼓楼,3室1厅,2000年建/板楼,南北通透，采光好，银小汇文施教区，户口不占,70355

江佑铂庭,78,平层/简装,南 北,低楼层/共16层,浦口,2室2厅,2012年建/板楼,满两年 总价低 交通方便 生活配套齐全,25976

文博苑,134,跃层/精装,南 北,高楼层/共11层,江宁,3室2厅,2010年建/板楼,文博苑，户型方正，楼层好，采光好，诚心出售,26063

枫丹白露白露新寓,136,平层/精装,南 北,中楼层/共11层,秦淮,3室2厅,2004年建/板楼,武定门 满5年唯一 枫丹三期 大光路 交通方便 诚售,38219

宝地园,73,跃层/精装,南 北,高楼层/共6层,鼓楼,4室2厅,1995年建/板楼,南北通透 带阁楼 4室2厅 满五年 配套成熟 生活便利,50329

君安东苑,207,复式/精装,南 北,高楼层/共6层,秦淮,7室2厅,2002年建/板楼,苜蓿园大街 交通便利 七房改善之家,30545

汉中路,67,平层/简装,南,高楼层/共7层,鼓楼,2室1厅,1989年建/板楼,汉中路254号 拉小 29中本部 楼层适中 生活便利,79248

中青大厦,161,平层/简装,南,高楼层/共19层,鼓楼,3室2厅,2000年建/板塔结合,龙江地铁口 双南精装 视野开阔 超大客厅 交通便利,39526

天水雅居,219,跃层/精装,南 北,高楼层/共6层,江宁,5室3厅,2002年建/板楼,岔路口 跃层五房 南北通透 采光好 带露台,20978

广博苑,79,精装,南 北,中楼层/共18层,江宁,2室2厅,2010年建/板楼,天印大道商圈   南北通透  改良户型实用性高 出行方便,24650

泰来苑,180,跃层/简装,南,高楼层/共6层,浦口,5室2厅,2014年建/板楼,配套成熟 交通方便 小区环境优美，居住舒适,16614

花开园,65,平层/简装,南 西 北,中楼层/共6层,鼓楼,2室1厅,2001年建/板楼,双南户型 楼层好 户型好 满五年 诚心卖,40545

秦淮绿洲北苑,268,精装,南 北,低楼层/共1层,江宁,7室2厅,2010年建/板楼,秦淮绿洲北苑三期联排 精装修 两个车位 带院子,35373

上海路79号,68,平层/简装,南,中楼层/共7层,鼓楼,2室1厅,1986年建/板塔结合,上海路 建行房改房 双南全明3楼 满五年唯一 广州路,32123

莫愁新寓迎春里,57,平层/简装,南,低楼层/共5层,鼓楼,2室1厅,1988年建/板楼,精装修 低楼层 拎包入住 莫愁新寓 汉中门,36308

板仓街49号,70,精装,南 北,高楼层/共7层,玄武,3室1厅,1994年建/板楼,板仓街 锁金村 配套成熟 交通便利 双南一北 全明户型,26569

月苑四村,93,跃层/精装,南 北,高楼层/共7层,玄武,3室2厅,2000年建/板楼,满五年名下一套房产 带阁楼 居家三房 商品房 玄武区,24096

九龙新寓,78,平层/精装,南 北,低楼层/共6层,秦淮,2室2厅,2001年建/板楼,大明路 小区环境优美 精装拎包住 边户 业主诚心出售,34093

西华东村社区,96,平层/简装,南 北,中楼层/共6层,秦淮,3室1厅,1992年建/板楼,西安门地铁站 南京总医院 南北通透 小区刚出新,39202

天地新城天玑座,92,精装,南 北,高楼层/共6层,江宁,2室2厅,2006年建/板塔结合,岔路口 湖景房 精装修 满五年 出行便利 配套成熟,24301

月光广场,133,平层/精装,东 南,中楼层/共32层,鼓楼,3室2厅,2000年建/塔楼,月光广场 正规三房 户型方正 中高楼层 视野采光好,33660

万润嘉园,62,平层/其他,南,高楼层/共18层,浦口,2室1厅,2012年建/板楼,中间楼层  居家装修  生活配套全,23594

明月港湾旭日湾,138,精装,南 北,高楼层/共6层,江宁,4室2厅,2002年建/板塔结合,南北通透格局好，视野宽阔，采光充足。,24361

保利梧桐语花园,90,平层/其他,南,高楼层/共18层,江宁,3室2厅,2016年建/塔楼,大学城保利梧桐雨花园 毛坯3房 中上楼层 急售,25636

绿岛华庭,100,平层/其他,南 北,中楼层/共17层,雨花台,3室1厅,2004年建/板楼,虹悦城 中华门 安德门 能仁里 居家装修 中间楼层,35381

丰富路,57,平层/其他,南,中楼层/共7层,秦淮,2室1厅,1992年建/板楼,丰富路独门独院，双南全明户型，采光充足，中间楼层,32833

爱涛翠湖花园,143,平层/毛坯,南 北,高楼层/共11层,江宁,4室2厅,2009年建/板楼,不靠高速湖景房 4房户型 南北通透 楼层高视野好 毛坯,24444

映山菁华,78,平层/精装,南,中楼层/共6层,秦淮,2室1厅,2008年建/板楼,洪家园 明匙路 宜家 一南一北 商品房 南部新城 中医院,39281

青石村,116,平层/简装,南 北,中楼层/共20层,鼓楼,3室2厅,2005年建/板楼,青石村 房龄新 有电梯 工业大学教师楼 全朝南,40231

旭光里,75,平层/精装,南 北,低楼层/共6层,秦淮,2室2厅,2006年建/板塔结合,满五年唯一 带架空储藏室 看房方便,35433

莫愁花园牡丹里,61,平层/简装,南 北,高楼层/共7层,鼓楼,2室1厅,1996年建/板楼,配套设施完善 交通便利 业主急售,32998

仙龙湾山庄,142,平层/毛坯,南 北,高楼层/共6层,栖霞,4室2厅,2010年建/板楼,仙林地铁盘仙龙湾 银城物业 无增值税 电梯花园洋房,31560

申家巷,71,平层/简装,南 北,高楼层/共7层,秦淮,2室1厅,2000年建/板楼,市区刚需赠车位南邮房改独立小区双南大客厅地铁口诚心,30172

汇林绿洲上林苑,138,平层/精装,南 北,中楼层/共6层,鼓楼,3室2厅,2003年建/板楼,鼓楼 黑龙江路 汇林绿洲 品质小区  采光充足 栖霞建设,42686

清江花苑明月园,143,平层/简装,南 北,低楼层/共7层,鼓楼,4室2厅,1998年建/板塔结合,满五年  南北通透 四房两卫两厅  低楼层 带暖气,42058

咏梅山庄,115,其他,南 北,中楼层/共6层,栖霞,3室2厅,2001年建/板楼,咏梅山庄  南北通透  中间楼层 采光好,32668

恒辉翡翠花园,86,平层/精装,南 北,低楼层/共6层,浦口,2室2厅,2011年建/板楼,免增值税和个税 南北通透 业主自述装修45万 有院子,25440

苏宁千秋情缘花园,165,平层/精装,南 北,低楼层/共25层,鼓楼,4室2厅,2005年建/板塔结合,苏宁千秋情缘 大四房 满五年唯一 全明格局 拎包入住,45803
